group_key,n,within_group_rmse_mean,within_group_rmse_max
"[""2::2::220""]",9,0.022245497573546914,0.04347953509552121
"[""2::2::221""]",9,0.022245497573546914,0.04347953509552121
"[""2::2::222""]",9,0.026566101092382086,0.06767679406413164
"[""2::2::223""]",9,0.026185721224626632,0.04478163345994094
"[""2::2::224""]",9,0.021366676383058343,0.05493876117179924
"[""2::2::225""]",9,0.03565359974157874,0.06565041296459107
"[""2::2::226""]",9,0.029265838843028844,0.055488192672722945
"[""2::2::227""]",9,0.02347930643171103,0.04708659929887119
"[""2::2::228""]",9,0.0313779606667092,0.07255732363492004
"[""2::2::229""]",9,0.034226776055318514,0.07340433729943195
"[""2::2::230""]",9,0.029841614621393293,0.048920994671343435
"[""2::2::231""]",9,0.029841614621393293,0.048920994671343435
"[""2::2::232""]",9,0.02867131686812003,0.08279734569418509
"[""2::2::233""]",9,0.03099477991782261,0.091461487979112
"[""2::2::234""]",9,0.02992632335408221,0.05431930600787551
"[""2::2::235""]",9,0.02378710130475201,0.05515489080118932
"[""2::2::236""]",9,0.025438946647690704,0.05437844891949096
"[""2::2::237""]",9,0.017912341154214386,0.04054923312037772
"[""2::2::238""]",9,0.036636816402102604,0.08892941833633675
"[""2::2::239""]",9,0.025323616726082257,0.07203717802580241
"[""2::2::240""]",9,0.034636160425663816,0.06497611649563739
"[""2::2::241""]",9,0.03125556049716005,0.08844458353585
"[""2::2::242""]",9,0.029868235260037054,0.07560709087355766
"[""2::2::243""]",9,0.029166457969194412,0.04751479699936515
"[""2::2::244""]",9,0.03547375651803267,0.06289853298775061
"[""2::2::245""]",9,0.026156531624338505,0.042455395292078146
"[""2::2::246""]",9,0.038346954799587385,0.086061181778777
"[""2::2::247""]",9,0.03821516683906944,0.08339727659061763
"[""2::2::248""]",9,0.036832278197393806,0.06855236185725976
"[""2::2::249""]",9,0.02083574108651221,0.04524485792284889
"[""2::2::250""]",9,0.030861659310894962,0.08411729514726017
"[""2::2::251""]",9,0.019438843225422726,0.03256876070156802
"[""2::2::252""]",9,0.036623813771522504,0.0722823666854644
"[""2::2::253""]",9,0.020735400064669392,0.029978513014038154
"[""2::2::254""]",9,0.020379127339333235,0.04168829350324937
"[""2::2::255""]",9,0.0271001442874392,0.058002479107676086
"[""2::2::256""]",9,0.021188150748636964,0.038696880473021195
"[""2::2::257""]",9,0.03194659566785657,0.0696422060091836
"[""2::2::258""]",9,0.024232851350897755,0.06325544223009126
"[""2::2::259""]",9,0.02852438012148567,0.08194760302520789
"[""2::2::260""]",9,0.030109744524229726,0.0857840285250121
"[""2::2::261""]",9,0.0296165249639652,0.06993310133182778
"[""2::2::262""]",9,0.02237533114135193,0.061262788406416434
"[""2::2::263""]",9,0.0227380018468046,0.07443011026605727
"[""2::2::264""]",9,0.024048401151722982,0.046526996869282605
"[""2::2::265""]",9,0.0423114603442186,0.13178753913752064
"[""2::2::266""]",9,0.03902024329513379,0.07083442079423871
"[""2::2::267""]",9,0.04394822796063531,0.09900426725292769
"[""2::2::268""]",9,0.023023234301611604,0.035071058378704084
"[""2::2::269""]",9,0.037422368182739155,0.06488996985646486
"[""2::2::270""]",9,0.04284189674234492,0.15808814795831622
"[""2::2::271""]",9,0.02773680369013988,0.08342348120432584
"[""2::2::272""]",9,0.030496331556994653,0.05530337531639369
"[""2::2::273""]",9,0.033234667461556476,0.06664634986119487
"[""2::2::274""]",9,0.03653117629010021,0.09008107052663292
"[""2::2::275""]",9,0.033917003024461684,0.06360793906726978
"[""2::2::276""]",9,0.0286963547986716,0.04358665707107649
"[""2::2::277""]",9,0.02817362054050794,0.04733914085899764
"[""2::2::278""]",9,0.024774364679723694,0.04259606941292243
"[""2::2::279""]",9,0.029236256766201674,0.05454594054216712
"[""2::2::280""]",9,0.03180331897148427,0.0622519538861582
"[""2::2::281""]",9,0.02873682322564849,0.055848518415081504
"[""2::2::282""]",9,0.024921709192014738,0.04053054961397823
"[""2::2::283""]",9,0.025916355146438634,0.043111569668329464
"[""2::2::284""]",9,0.02957953241359547,0.0651354899496097
"[""2::2::285""]",9,0.023902380744133575,0.030308004773085415
"[""2::2::286""]",9,0.03547518953280783,0.09149193101503661
"[""2::2::287""]",9,0.019817697187303546,0.02939218246885991
"[""2::2::288""]",9,0.03661234474872327,0.08569510413181425
"[""2::2::289""]",9,0.030070620153308143,0.06439839276597129
"[""2::2::290""]",9,0.03460883849754277,0.06568172807279385
"[""2::2::291""]",9,0.030909018576161795,0.07455751406280797
"[""2::2::292""]",9,0.0330981317309968,0.07700669264981713
"[""2::2::293""]",9,0.03770629259344284,0.0736690640338214
"[""2::2::294""]",9,0.02033419671038893,0.04243802410673277
"[""2::2::295""]",9,0.0268068257097451,0.04134462038051145
"[""2::2::296""]",9,0.022006966792174388,0.05028141565880107
"[""2::2::297""]",9,0.03656630189860379,0.06721879860353729
"[""2::2::298""]",9,0.03147396487662191,0.04562507742638123
"[""2::2::299""]",9,0.023749763054248325,0.050026476064652325
"[""2::2::300""]",9,0.031582065631761275,0.05645442902687352
"[""2::2::301""]",9,0.03441879077295223,0.059834320702176265
"[""2::2::302""]",9,0.022673350136974923,0.03346276037834581
"[""2::2::303""]",9,0.026991116494925645,0.0540182379190338
"[""2::2::304""]",9,0.02696782507834783,0.05780490598998799
"[""2::2::305""]",9,0.027195287302130017,0.07300995764123541
"[""2::2::306""]",9,0.02768532349758844,0.06317297213684148
"[""2::2::307""]",9,0.03289955692264925,0.06094697037531161
"[""2::2::308""]",9,0.026687565234953976,0.05750138889808732
"[""2::2::309""]",9,0.03364511901850454,0.10140433890237537
"[""2::2::310""]",9,0.033987278593289455,0.06666992829536267
"[""2::2::311""]",9,0.02229755818426985,0.044717258167476306
"[""2::2::312""]",9,0.03207316685885939,0.07808228591145434
"[""2::2::313""]",9,0.027591565605812066,0.04707542783675513
"[""2::2::314""]",9,0.0299124500197141,0.07754318350855847
"[""2::2::315""]",9,0.03217294190919928,0.06261049949929147
"[""2::2::316""]",9,0.02910156853624239,0.04181489600224082
"[""2::2::317""]",9,0.03545120810570359,0.07930663295754853
"[""2::2::318""]",9,0.0279866942296554,0.04955997926957916
"[""2::2::319""]",9,0.017938470990849293,0.038075138461429514
"[""2::2::320""]",9,0.036184644723248914,0.07529621998960649
"[""2::2::321""]",9,0.02489007296789665,0.03880707933626173
"[""2::2::322""]",9,0.024704742333409364,0.04292852955716353
"[""2::2::323""]",9,0.032835440749032906,0.060997897330429124
"[""2::2::324""]",9,0.025524217393794454,0.03543174107473997
"[""2::2::325""]",9,0.028186813934545467,0.0469833920003126
"[""2::2::326""]",9,0.024191755610206405,0.04273335998672091
"[""2::2::327""]",9,0.025059400519463218,0.04429755974411181
"[""2::2::328""]",9,0.02575662891489256,0.044673608431853605
"[""2::2::329""]",9,0.029379324892948935,0.06283423993717659
"[""2::2::330""]",9,0.026684364768037094,0.053697745662989765
"[""2::2::331""]",9,0.01945740030397012,0.038245376572230705
"[""2::2::332""]",9,0.020927421170263014,0.03877003239857275
"[""2::2::333""]",9,0.04424954962344155,0.13533472096445348
"[""2::2::334""]",9,0.027716013520774373,0.048147779738504155
"[""2::2::335""]",9,0.02354361138815687,0.04534838639846674
"[""2::2::336""]",9,0.02957246618331129,0.06807974796395418
"[""2::2::337""]",9,0.027100538817792993,0.07739764042353117
"[""2::2::338""]",9,0.034716245920285174,0.06516384135875687
"[""2::2::339""]",9,0.03298059552221047,0.04567289883260963
"[""2::2::340""]",9,0.03165251343416705,0.06242448889673282
"[""2::2::341""]",8,0.027451865490323066,0.041533998413270413
"[""2::2::342""]",8,0.032819018463922385,0.0693734893035168
"[""2::2::343""]",9,0.05151447752546842,0.11192751062365588
"[""2::2::344""]",9,0.043500085554121035,0.0805156701653438
"[""2::2::345""]",8,0.0157554262683089,0.03925783637356841
"[""2::2::346""]",9,0.026709025774521302,0.05070591838532346
"[""2::2::347""]",9,0.02615931183109321,0.05987689042667846
"[""2::2::348""]",9,0.031664261247408856,0.06043737489624167
"[""2::2::349""]",9,0.02567208366591581,0.046899797521596044
"[""2::2::350""]",9,0.04009258489250026,0.08626017827037549
"[""2::2::351""]",9,0.037245777390096775,0.09769979292727626
"[""2::2::352""]",9,0.03132039143522626,0.06906938053118307
"[""2::2::353""]",9,0.03359617265205278,0.05256019632150964
"[""2::2::354""]",9,0.02104914997134931,0.03691580499869551
"[""2::2::355""]",9,0.024106723100028076,0.04553275117659024
"[""2::2::356""]",9,0.019320771755586427,0.04415171127062069
"[""2::2::357""]",9,0.03055801403082257,0.05433713164080543
"[""2::2::358""]",9,0.024674329717617474,0.045806136212251526
"[""2::2::359""]",9,0.026262127168807232,0.06720094159440647
"[""2::2::360""]",9,0.017282419841563635,0.03758431297019618
"[""2::2::361""]",9,0.024477258906184424,0.0679909491598866
"[""2::2::362""]",9,0.026240457575084423,0.038548615470330595
"[""2::2::363""]",9,0.027366569522153335,0.05660382712961058
"[""2::2::364""]",9,0.019089606447276062,0.04196695747505723
"[""2::2::365""]",9,0.023980263205282862,0.06179887696991856
"[""2::2::366""]",9,0.03070746257323221,0.054123095829695135
"[""2::2::367""]",9,0.02165500597291884,0.03825055838866933
"[""2::2::368""]",9,0.025533467693080722,0.04224950274121258
"[""2::2::369""]",9,0.031553760556351146,0.0708042808084685
"[""2::2::370""]",9,0.025690953991336876,0.06266412562529153
"[""2::2::371""]",9,0.030298007181615752,0.05523821462031935
"[""2::2::372""]",9,0.021178349872211212,0.052819145229243435
"[""2::2::373""]",9,0.034108326365926624,0.09475485366938631
"[""3::3::374""]",9,0.038992225805576756,0.09093840881349786
"[""3::3::375""]",6,0.026810426328154533,0.038964600697644534
"[""3::3::376""]",8,0.019479255714556953,0.025311463738246758
"[""3::3::377""]",8,0.03636559975344193,0.0921475801484648
"[""3::3::378""]",8,0.03517721444566828,0.07851563127708208
"[""3::3::379""]",9,0.02562003576683806,0.056062099926670356
"[""3::3::380""]",8,0.037684988632175384,0.08034707009833711
"[""3::3::381""]",9,0.03725053230090082,0.07483544560405493
"[""3::3::382""]",9,0.024662671077389276,0.04652403934052953
"[""3::3::383""]",9,0.031584867058488196,0.0812624372002294
"[""3::3::384""]",9,0.05126753185933549,0.11673805192747386
"[""3::3::385""]",9,0.044664570995124234,0.13401484233081873
"[""3::3::386""]",9,0.020729273746200306,0.0354893032498708
"[""3::3::387""]",9,0.03320843053293016,0.08924795812047376
"[""3::3::388""]",9,0.028609566095130132,0.05154242382352756
"[""3::3::389""]",9,0.044670951722135026,0.11069998395496913
"[""3::3::390""]",9,0.028837243979042453,0.04788946568854875
"[""3::3::391""]",9,0.024859504319202485,0.04729794868512575
"[""3::3::392""]",9,0.022057022761194724,0.04342107264888891
"[""3::3::393""]",9,0.03632457919534093,0.12629472720692186
"[""3::3::394""]",9,0.04855650201421183,0.1101152551220465
"[""3::3::395""]",9,0.03336552679519584,0.07253097483032142
"[""3::3::396""]",9,0.04998447138911291,0.16940731047359103
"[""3::3::397""]",9,0.027928721233126192,0.05358737974580124
"[""3::3::398""]",9,0.04662398008533778,0.11961672423555945
"[""3::3::399""]",9,0.05861860731482546,0.12716595827440247
"[""3::3::400""]",9,0.052722281948376803,0.08756257617905439
"[""3::3::401""]",9,0.05170858820194734,0.13400011736414316
"[""3::3::402""]",9,0.024435795744828816,0.028974673776077407
"[""3::3::403""]",9,0.03183018885879453,0.054584660567372566
"[""3::3::404""]",9,0.06024208609683528,0.1508417829273524
"[""3::3::405""]",9,0.026102601422514124,0.044446095220239124
"[""3::3::406""]",9,0.06263808563188356,0.11745253689443692
"[""3::3::407""]",9,0.017915914231424957,0.03629540718926637
"[""3::3::408""]",9,0.04024845669410982,0.08848303410132016
"[""3::3::409""]",9,0.0369627971236598,0.07603569046580498
"[""3::3::410""]",9,0.033663794030572354,0.04922685067682821
"[""3::3::411""]",9,0.035448739749790154,0.06821584097390415
"[""3::3::412""]",9,0.02598363526222669,0.03739369624038948
"[""3::3::413""]",9,0.05169413821883381,0.11374014901261291
"[""3::3::414""]",9,0.06040578080980378,0.10582311575434261
"[""3::3::415""]",9,0.051745386335067804,0.10665575478087125
"[""3::3::416""]",9,0.037723293824235636,0.06052861519699809
"[""3::3::417""]",9,0.03790347274592493,0.10447505636957051
"[""3::3::418""]",9,0.04039778676462717,0.11573095596966926
"[""3::3::419""]",9,0.03419007608174621,0.05861338149809461
"[""3::3::420""]",9,0.02089181102420045,0.03212651650155818
"[""3::3::421""]",9,0.04402802316656376,0.15131077986299557
"[""3::3::422""]",8,0.039823821412086645,0.08070536860815035
"[""3::3::423""]",9,0.03722886326531182,0.06558232826125696
"[""3::3::424""]",9,0.03794795050340741,0.07693752990941627
"[""3::3::425""]",8,0.023563468225795588,0.0348351939987051
"[""3::3::426""]",9,0.04258277890469503,0.0894585117057451
"[""3::3::427""]",9,0.032876764201583426,0.07122075293805954
"[""3::3::428""]",9,0.04102417344355814,0.11514170086625936
"[""3::3::429""]",9,0.026898155041115295,0.058409620333562805
"[""3::3::430""]",9,0.029207549742297372,0.06965291551389519
"[""3::3::431""]",9,0.050514569823275075,0.12155556287799837
"[""3::3::432""]",8,0.04829969979488746,0.10349232829600961
"[""3::3::433""]",8,0.04829969979488746,0.10349232829600961
"[""3::3::434""]",9,0.04416024843390978,0.1658638763681561
"[""3::3::435""]",9,0.02930288173721169,0.07217796512745606
"[""3::3::436""]",9,0.0408386118300829,0.12836940520836104
"[""3::3::437""]",9,0.06324792581159618,0.18208584161227678
"[""3::3::438""]",9,0.04835348865400198,0.09735328174001928
"[""3::3::439""]",9,0.025516187695623815,0.043958170624306056
"[""3::3::440""]",9,0.051909024542695005,0.1499862503322541
"[""3::3::441""]",9,0.05143586496232331,0.11611751814738756
"[""3::3::442""]",9,0.054734441621375564,0.17059003201914558
"[""3::3::443""]",9,0.035211028812714165,0.06736087489889488
"[""3::3::444""]",9,0.04224631607218117,0.10686634029185967
"[""3::3::445""]",9,0.02502178065608959,0.04201420129330816
"[""3::3::446""]",9,0.022353898866726077,0.03355541889169635
"[""3::3::447""]",9,0.03133162085759216,0.10363579305697809
"[""3::3::448""]",9,0.03655756048160049,0.11073018869023726
"[""3::3::449""]",9,0.020296052896382703,0.03483913044202155
"[""3::3::450""]",9,0.04431175895917904,0.10797869878212556
"[""3::3::451""]",9,0.026375698951865246,0.04646008710010415
"[""3::3::452""]",9,0.024535806183994455,0.04004937862185647
"[""3::3::453""]",9,0.025208983372278813,0.06581505987789106
"[""3::3::454""]",9,0.03314780762499582,0.09249979553724698
"[""3::3::455""]",9,0.018607851757798315,0.03668489060533789
"[""3::3::456""]",9,0.023398637793872697,0.06883921321445839
"[""3::3::457""]",9,0.053302752638041545,0.11004792366866063
"[""3::3::458""]",9,0.039541161307057024,0.061540652770740306
"[""3::3::459""]",9,0.03939749801285396,0.15451794617765205
"[""3::3::460""]",9,0.03911414376301047,0.07456915085782798
"[""3::3::461""]",9,0.034083047053141746,0.09974991793997758
"[""3::3::462""]",9,0.04022860871873854,0.07802634841764337
"[""3::3::463""]",9,0.04368192106843084,0.10104964530570013
"[""3::3::464""]",8,0.036075218572694724,0.12052524096502533
"[""3::3::465""]",9,0.02179058781984104,0.04008725538876096
"[""3::3::466""]",9,0.03427039951014009,0.1000046704803397
"[""3::3::467""]",9,0.04511725874899672,0.08674402801264317
"[""3::3::468""]",9,0.023655609940795543,0.05167302442865273
"[""3::3::469""]",9,0.02377869881178409,0.03510421833572379
"[""3::3::470""]",9,0.043899431967817794,0.12809803663306987
"[""3::3::471""]",9,0.01873760528261432,0.02788439860180436
"[""3::3::472""]",9,0.03143089629296667,0.06257620622110201
"[""3::3::473""]",9,0.03916763040512119,0.076862585883651
"[""3::3::474""]",9,0.021933484208150986,0.05017015019441012
"[""3::3::475""]",9,0.030735967988251456,0.06867599184456188
"[""3::3::476""]",9,0.07022870584884232,0.20489086309197457
"[""3::3::477""]",9,0.026290583008486,0.04715920163325269
"[""3::3::478""]",9,0.04267055752533731,0.12534821815448427
"[""3::3::479""]",9,0.03972770669806404,0.1386064010807206
"[""3::3::480""]",9,0.053655911724225444,0.11200707930491076
"[""3::3::481""]",9,0.03694018410194257,0.07182085527816623
"[""3::3::482""]",9,0.025616390342852968,0.03641972432887376
"[""3::3::483""]",9,0.057189015457771504,0.2244982728489165
"[""3::3::484""]",9,0.021888240270324034,0.04065687015989703
"[""3::3::485""]",9,0.044312929674517935,0.08695442305351862
"[""3::3::486""]",9,0.030698539954420394,0.05814167052171237
"[""3::3::487""]",9,0.02233172922132393,0.035870675549767035
"[""3::3::488""]",9,0.04237637775789292,0.12574653426686336
"[""3::3::489""]",9,0.033009216574913854,0.12022357431712395
"[""3::3::490""]",9,0.03599714062143089,0.08436485987566095
"[""3::3::491""]",9,0.033136075666053436,0.07712449449000305
"[""3::3::492""]",9,0.04538278970058185,0.18108584445650328
"[""3::3::493""]",9,0.03389360621355881,0.08051042265516373
"[""3::3::494""]",9,0.03898252973566346,0.08514987873079666
"[""3::3::495""]",9,0.0340468859961971,0.07563043290581713
"[""3::3::496""]",9,0.026828220296503738,0.0586794945652847
"[""3::3::497""]",9,0.03215683612950019,0.06449891793028485
"[""3::3::498""]",9,0.034216448175696496,0.06182341130658702
"[""3::3::499""]",9,0.030600106782167118,0.07449015052267301
"[""3::3::500""]",9,0.038681901634742624,0.09456974593324304
"[""3::3::501""]",9,0.02496218533009916,0.05494725373438618
"[""3::3::502""]",9,0.027571453018478107,0.06394312321720148
"[""3::3::503""]",9,0.045035006855449124,0.10783423692097864
"[""3::3::504""]",9,0.018954655984952565,0.03641404761079212
"[""3::3::505""]",8,0.028023323963216405,0.0712552681979918
"[""3::3::506""]",9,0.021263432057884238,0.051274564568842634
"[""3::3::507""]",9,0.036322707074834294,0.06688920250822535
"[""3::3::508""]",9,0.03454531637498465,0.09716016194354997
"[""3::3::509""]",9,0.03201486286665759,0.055671023481125986
"[""3::3::510""]",9,0.025870838200268125,0.04697626051710002
"[""3::3::511""]",9,0.03285783606133357,0.060081332701825106
"[""3::3::512""]",9,0.029059566538196628,0.06489514030622322
"[""3::3::513""]",9,0.03696784099368448,0.11175271480919026
"[""3::3::514""]",9,0.03352974463748562,0.06978799565052404
"[""3::3::515""]",9,0.040698022772743876,0.08350534803316124
"[""3::3::516""]",9,0.022175661476813914,0.04169043971750728
"[""3::3::517""]",9,0.05985292066847311,0.22483625882308472
"[""3::3::518""]",9,0.0383321477228544,0.11562207320071105
"[""3::3::519""]",9,0.03463994486220682,0.07243566378719477
"[""3::3::520""]",7,0.03570074050775497,0.04903596133064797
"[""3::3::521""]",9,0.030202604443984798,0.04314251553577146
"[""3::3::522""]",9,0.04378731251386953,0.10541688200827076
"[""4::4::1000""]",6,0.03425859803404111,0.0485364715250332
"[""4::4::1001""]",3,0.030810778418445737,0.04530568258565332
"[""4::4::1002""]",5,0.030679778838556854,0.046668665179940796
"[""4::4::1003""]",6,0.033189197359452076,0.06170145807284793
"[""4::4::1005""]",3,0.024209548216032727,0.03507784992777573
"[""4::4::1006""]",3,0.0320237737836467,0.042856318254569155
"[""4::4::1007""]",4,0.033261159546908566,0.04725617620498012
"[""4::4::1008""]",6,0.023588844353284164,0.04496113793857071
"[""4::4::1009""]",4,0.02402337405000507,0.03325437183240336
"[""4::4::1010""]",5,0.024772591953643584,0.036157865516505225
"[""4::4::1012""]",5,0.034798768116347925,0.05437570603175293
"[""4::4::1013""]",4,0.017268887359014346,0.029162996812133617
"[""4::4::1014""]",6,0.047465209167037,0.08655357975530983
"[""4::4::1015""]",6,0.03282874108449497,0.06809725539077381
"[""4::4::1016""]",6,0.046786517783657715,0.07128555699579484
"[""4::4::1017""]",5,0.03460855369211895,0.06538910918493995
"[""4::4::1018""]",3,0.02843775683556828,0.04199146013196416
"[""4::4::1019""]",5,0.03468426827249667,0.07093154091639484
"[""4::4::1020""]",4,0.03968878400460066,0.06480626400926619
"[""4::4::1021""]",4,0.04098887327726557,0.06734877833746049
"[""4::4::1022""]",4,0.02289699266596612,0.03852466035729791
"[""4::4::1023""]",4,0.04954984719734466,0.09184594339734545
"[""4::4::1024""]",4,0.038675035712571235,0.06392773957443494
"[""4::4::1025""]",4,0.02933822818330044,0.03918781415473192
"[""4::4::1026""]",4,0.02523900002832642,0.034450108560622986
"[""4::4::1027""]",4,0.031844819617348856,0.046372593190305275
"[""4::4::1028""]",3,0.030573281523465962,0.036844455577604025
"[""4::4::1029""]",6,0.03969770960652472,0.05899513010701889
"[""4::4::1030""]",6,0.041363703837000214,0.06311066622811291
"[""4::4::1031""]",5,0.04033162613478407,0.0506970377705609
"[""4::4::1032""]",6,0.03346432879935848,0.05982273972472378
"[""4::4::1033""]",5,0.035804816523592346,0.07176260181567301
"[""4::4::1034""]",3,0.04449481714866587,0.06490784644760561
"[""4::4::1035""]",6,0.039562792534842926,0.06688512232039065
"[""4::4::1036""]",6,0.03255231219596449,0.05995328565286039
"[""4::4::1037""]",6,0.0315697092768849,0.047256397890413325
"[""4::4::1038""]",6,0.025432997896960654,0.03805558552441067
"[""4::4::1039""]",6,0.025155863088212566,0.043854955315617034
"[""4::4::1040""]",6,0.028459425699778104,0.05005186100758472
"[""4::4::1041""]",6,0.027194438868658587,0.04191236066726031
"[""4::4::1042""]",6,0.03387932757250373,0.03951919489606254
"[""4::4::1043""]",6,0.0283150957350133,0.07516055222728951
"[""4::4::1044""]",6,0.028070949847516787,0.05388289713761364
"[""4::4::1045""]",6,0.03238421888701244,0.057965248286887996
"[""4::4::1046""]",6,0.02405960339101949,0.04662655044170851
"[""4::4::1047""]",6,0.03801684954153601,0.06814161434640925
"[""4::4::1048""]",6,0.04321187451033717,0.07851667128865625
"[""4::4::1049""]",6,0.02654034935987197,0.054818610632563346
"[""4::4::1050""]",6,0.0346431174742643,0.05656222506814506
"[""4::4::1051""]",6,0.036913172221470295,0.05708195830696164
"[""4::4::1052""]",6,0.031415129696843964,0.0648090996669571
"[""4::4::1053""]",6,0.02666489983442812,0.04098945849709782
"[""4::4::1054""]",6,0.027429155567978845,0.04011405625165041
"[""4::4::1055""]",6,0.02929587476923813,0.06769707868413223
"[""4::4::1056""]",6,0.037097723755352585,0.06372794129573082
"[""4::4::1057""]",6,0.035338838968838826,0.0598403711378961
"[""4::4::1058""]",6,0.030198933110729218,0.05844513441304708
"[""4::4::1059""]",6,0.02754331626769165,0.047783547298972245
"[""4::4::1060""]",6,0.028418208880460736,0.051670024604719623
"[""4::4::1061""]",6,0.03278742138239906,0.05640303022884867
"[""4::4::1062""]",6,0.029872123369563516,0.04367495571002221
"[""4::4::1063""]",6,0.05040919705662785,0.07948731205530717
"[""4::4::1064""]",6,0.0461579163185718,0.07604580691335941
"[""4::4::1065""]",6,0.03391191014497464,0.046084470129282976
"[""4::4::1066""]",6,0.03194154531342091,0.048944527794997354
"[""4::4::1067""]",6,0.057070559109953144,0.07923093486401964
"[""4::4::1068""]",6,0.0453346992704468,0.05331891564194621
"[""4::4::1069""]",6,0.03699454245387246,0.05938303561923085
"[""4::4::1070""]",6,0.04649095245593623,0.06947991387372067
"[""4::4::1071""]",6,0.026194848611310457,0.04881683847442389
"[""4::4::1072""]",6,0.03123511271607664,0.04802338121549934
"[""4::4::1073""]",6,0.03196656883773735,0.047172766523002355
"[""4::4::1074""]",6,0.04263957090953769,0.09182669125912447
"[""4::4::1075""]",6,0.02514202253343721,0.053808211289268264
"[""4::4::1076""]",6,0.030050756799771983,0.04230897868560945
"[""4::4::1077""]",6,0.026334275511124706,0.04487989577531199
"[""4::4::1078""]",6,0.027086507867674487,0.04665307847487448
"[""4::4::1079""]",6,0.016763435353491753,0.02538254399043806
"[""4::4::1080""]",6,0.028826199289371187,0.04167093849069565
"[""4::4::1081""]",6,0.03304253485134735,0.04848122285518435
"[""4::4::1082""]",6,0.028231873246982786,0.05196601332812282
"[""4::4::1083""]",6,0.02709570100773009,0.039071691871926495
"[""4::4::1084""]",6,0.019168007138605298,0.0445670525996431
"[""4::4::1085""]",6,0.019918249035724412,0.025557408671319396
"[""4::4::1086""]",6,0.04404216182160418,0.064581023267739
"[""4::4::1087""]",6,0.0276409255359078,0.05109214442771239
"[""4::4::1088""]",6,0.041579963266091854,0.057205106672312746
"[""4::4::1089""]",6,0.03214470839422156,0.05579417379753107
"[""4::4::1090""]",6,0.031340636030233716,0.05092880115159154
"[""4::4::1091""]",6,0.02230302816906542,0.0431908308253443
"[""4::4::1092""]",6,0.03517603266487632,0.062320358821623574
"[""4::4::1093""]",6,0.030356871877378826,0.04686309332650838
"[""4::4::1094""]",6,0.03823615624970108,0.0626111088371767
"[""4::4::1095""]",6,0.029329676251547424,0.04932546181026286
"[""4::4::1096""]",6,0.018327050070852457,0.045045454940012414
"[""4::4::1097""]",6,0.02509537540727999,0.05333977708049045
"[""4::4::1098""]",6,0.025198152857758935,0.03024197233450563
"[""4::4::1099""]",6,0.026052368189111913,0.03361539772422313
"[""4::4::1100""]",6,0.019429528250463072,0.03129511138206366
"[""4::4::1101""]",6,0.02937727587484197,0.05168692726232417
"[""4::4::1102""]",6,0.0563927203096422,0.11228235805373668
"[""4::4::1103""]",6,0.025960083886092663,0.04344820960134863
"[""4::4::1104""]",6,0.02806873867543047,0.04606060436200929
"[""4::4::1105""]",6,0.030524356747236497,0.045169931338586475
"[""4::4::1106""]",6,0.02862440791381683,0.04673373213206913
"[""4::4::1107""]",6,0.0263093297325895,0.04136761087361321
"[""4::4::1108""]",6,0.029987545804119522,0.05156856095039519
"[""4::4::1109""]",6,0.03600923882093832,0.0522795506462193
"[""4::4::1110""]",6,0.04160970025326194,0.09191459063351239
"[""4::4::1111""]",6,0.027706087673553786,0.04910696064947811
"[""4::4::1112""]",6,0.05623633092558276,0.1583820824783511
"[""4::4::1113""]",6,0.027903135597184926,0.04703432781311477
"[""4::4::1114""]",6,0.021249183113236866,0.04122902909967432
"[""4::4::1115""]",6,0.024407043651218558,0.03687559500765321
"[""4::4::1116""]",6,0.04257650298858435,0.08181513660112615
"[""4::4::1117""]",6,0.03277241823095881,0.047566963928210394
"[""4::4::1118""]",6,0.031462771449664334,0.04549563372645823
"[""4::4::1119""]",6,0.025811064965523645,0.03667449916343629
"[""4::4::1120""]",6,0.025733636394398657,0.039478460735028274
"[""4::4::1121""]",6,0.020091400688736497,0.03481249016267243
"[""4::4::1122""]",6,0.026131832610059066,0.04358861920288755
"[""4::4::1123""]",6,0.025538969602941015,0.0336780970428869
"[""4::4::1124""]",6,0.025840125297179762,0.04586063790789435
"[""4::4::1125""]",6,0.029181106138884718,0.039359416470198756
"[""4::4::1126""]",6,0.02653543274980372,0.05663111566664342
"[""4::4::1127""]",6,0.02671638322358888,0.050052623025018256
"[""4::4::1128""]",6,0.0362876817008339,0.056437390612428084
"[""4::4::1129""]",6,0.02015804986258024,0.03804509220935911
"[""4::4::1130""]",6,0.0273207468209401,0.055041937742000564
"[""4::4::1131""]",6,0.03003923388908401,0.05455927073648888
"[""4::4::1132""]",6,0.03966176561881733,0.05626207930836149
"[""4::4::1133""]",6,0.03128906607084719,0.0471746269736977
"[""4::4::1134""]",6,0.02327748121192938,0.0492457765232344
"[""4::4::1135""]",6,0.03174124355714313,0.04612814044053577
"[""4::4::1136""]",6,0.023453195660637246,0.03582790381471224
"[""4::4::1137""]",6,0.03252101582710382,0.05309469198709322
"[""4::4::1138""]",6,0.03693403835994513,0.06588279766884399
"[""4::4::1139""]",6,0.0391196856235104,0.07255879879900247
"[""4::4::1140""]",6,0.02701311156158927,0.03930541495979009
"[""4::4::1141""]",6,0.028660003723396322,0.05540643530743251
"[""4::4::1142""]",6,0.03146540764047719,0.0420901928828743
"[""4::4::1143""]",6,0.027193461103202875,0.04149604226064807
"[""4::4::1144""]",6,0.02036254427599649,0.03515190104323527
